id,time,cost,period_start,period_end,cost_per_hour,cost_so_far,service,description,invoice_id,project_id,notes,filter,balance,machineType,compute_server_id,diskSizeGb
132833,2025-03-27T22:08:57.182Z,0.102360785,2025-03-27T22:08:57.182Z,2025-03-28T00:03:32.640Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7419}",,2224b8c9-88b9-4bd9-8928-8df052898973,,"{""id"":132833,""time"":""2025-03-27t22:08:57.182z"",""cost"":0.102360785,""period_start"":""2025-03-27t22:08:57.182z"",""period_end"":""2025-03-28t00:03:32.640z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7419},""invoice_id"":null,""project_id"":""2224b8c9-88b9-4bd9-8928-8df052898973"",""notes"":null}",1.3880651726,c2-standard-8,7419,20
132832,2025-03-27T22:08:57.147Z,1.2874022,2025-03-27T22:08:57.147Z,2025-03-28T22:10:10.490Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7420}",,a7e23582-eef2-4b26-a9f2-00d6e9e2737b,,"{""id"":132832,""time"":""2025-03-27t22:08:57.147z"",""cost"":1.2874022,""period_start"":""2025-03-27t22:08:57.147z"",""period_end"":""2025-03-28t22:10:10.490z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7420},""invoice_id"":null,""project_id"":""a7e23582-eef2-4b26-a9f2-00d6e9e2737b"",""notes"":null}",1.4904259576,c2-standard-8,7420,20
132831,2025-03-27T22:08:55.592Z,0.430308,2025-03-27T22:08:55.592Z,2025-03-28T06:10:38.893Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7404}",,0bbef53a-9e4f-4033-aca0-1b132d78f51a,,"{""id"":132831,""time"":""2025-03-27t22:08:55.592z"",""cost"":0.430308,""period_start"":""2025-03-27t22:08:55.592z"",""period_end"":""2025-03-28t06:10:38.893z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7404},""invoice_id"":null,""project_id"":""0bbef53a-9e4f-4033-aca0-1b132d78f51a"",""notes"":null}",2.7778281576,c2-standard-8,7404,20
132830,2025-03-27T22:08:55.563Z,0.08943964,2025-03-27T22:08:55.563Z,2025-03-27T23:49:03.122Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7423}",,2938a9ac-e1ea-4919-83a6-6dfd0f39109f,,"{""id"":132830,""time"":""2025-03-27t22:08:55.563z"",""cost"":0.08943964,""period_start"":""2025-03-27t22:08:55.563z"",""period_end"":""2025-03-27t23:49:03.122z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7423},""invoice_id"":null,""project_id"":""2938a9ac-e1ea-4919-83a6-6dfd0f39109f"",""notes"":null}",3.2081361576,c2-standard-8,7423,20
132828,2025-03-27T22:06:06.326Z,1.2881072,2025-03-27T22:06:06.326Z,2025-03-28T22:08:07.026Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7400}",,f69fc901-0355-45db-8b63-ccfd45de7098,,"{""id"":132828,""time"":""2025-03-27t22:06:06.326z"",""cost"":1.2881072,""period_start"":""2025-03-27t22:06:06.326z"",""period_end"":""2025-03-28t22:08:07.026z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7400},""invoice_id"":null,""project_id"":""f69fc901-0355-45db-8b63-ccfd45de7098"",""notes"":null}",3.3097887976,c2-standard-8,7400,20
132826,2025-03-27T22:05:51.013Z,0.09290626,2025-03-27T22:05:51.012Z,2025-03-27T23:49:51.420Z,0.05359626,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7422}",,555fd760-9530-4f11-8af1-efb32669c5e4,,"{""id"":132826,""time"":""2025-03-27t22:05:51.013z"",""cost"":0.09290626,""period_start"":""2025-03-27t22:05:51.012z"",""period_end"":""2025-03-27t23:49:51.420z"",""cost_per_hour"":0.05359626,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7422},""invoice_id"":null,""project_id"":""555fd760-9530-4f11-8af1-efb32669c5e4"",""notes"":null}",4.5980879976,c2-standard-8,7422,20
131631,2025-03-24T20:08:26.718Z,0.0049551534,2025-03-24T20:08:26.716Z,2025-03-24T23:37:08.008Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7410}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":131631,""time"":""2025-03-24t20:08:26.718z"",""cost"":0.0049551534,""period_start"":""2025-03-24t20:08:26.716z"",""period_end"":""2025-03-24t23:37:08.008z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7410},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",-0.3090057424,c2-standard-8,7410,20
131400,2025-03-24T01:19:58.956Z,1.1903878,2025-03-24T01:19:58.955Z,2025-03-24T23:36:52.781Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7679}",,efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5,,"{""id"":131400,""time"":""2025-03-24t01:19:58.956z"",""cost"":1.1903878,""period_start"":""2025-03-24t01:19:58.955z"",""period_end"":""2025-03-24t23:36:52.781z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7679},""invoice_id"":null,""project_id"":""efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5"",""notes"":null}",-0.304050589,c2-standard-60,7679,750
131257,2025-03-23T20:06:28.879Z,0.034238413,2025-03-23T20:06:28.878Z,2025-03-24T20:08:26.720Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7410}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":131257,""time"":""2025-03-23t20:06:28.879z"",""cost"":0.034238413,""period_start"":""2025-03-23t20:06:28.878z"",""period_end"":""2025-03-24t20:08:26.720z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7410},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",0.886337211,c2-standard-8,7410,20
131031,2025-03-23T01:19:24.815Z,1.2826984,2025-03-23T01:19:24.814Z,2025-03-24T01:19:58.958Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7679}",,efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5,,"{""id"":131031,""time"":""2025-03-23t01:19:24.815z"",""cost"":1.2826984,""period_start"":""2025-03-23t01:19:24.814z"",""period_end"":""2025-03-24t01:19:58.958z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7679},""invoice_id"":null,""project_id"":""efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5"",""notes"":null}",0.920575624,c2-standard-60,7679,750
130913,2025-03-22T20:06:01.821Z,0.03420249,2025-03-22T20:06:01.820Z,2025-03-23T20:06:28.883Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7410}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":130913,""time"":""2025-03-22t20:06:01.821z"",""cost"":0.03420249,""period_start"":""2025-03-22t20:06:01.820z"",""period_end"":""2025-03-23t20:06:28.883z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7410},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",2.203274024,c2-standard-8,7410,20
130639,2025-03-22T01:17:48.448Z,1.2836219,2025-03-22T01:17:48.447Z,2025-03-23T01:19:24.817Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7679}",,efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5,,"{""id"":130639,""time"":""2025-03-22t01:17:48.448z"",""cost"":1.2836219,""period_start"":""2025-03-22t01:17:48.447z"",""period_end"":""2025-03-23t01:19:24.817z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7679},""invoice_id"":null,""project_id"":""efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5"",""notes"":null}",2.237476514,c2-standard-60,7679,750
130496,2025-03-21T20:04:59.270Z,0.034216534,2025-03-21T20:04:59.269Z,2025-03-22T20:06:01.824Z,0.0014246575,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 20, 'externalIp': True, 'machineType': 'c2-standard-8', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7410}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":130496,""time"":""2025-03-21t20:04:59.270z"",""cost"":0.034216534,""period_start"":""2025-03-21t20:04:59.269z"",""period_end"":""2025-03-22t20:06:01.824z"",""cost_per_hour"":0.0014246575,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":20,""externalip"":true,""machinetype"":""c2-standard-8"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7410},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",3.521098414,c2-standard-8,7410,20
130263,2025-03-21T01:17:24.944Z,1.2825406,2025-03-21T01:17:24.943Z,2025-03-22T01:17:48.451Z,0.053424656,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 750, 'externalIp': True, 'spendLimit': {'hours': 168, 'dollars': 10, 'enabled': True}, 'machineType': 'c2-standard-60', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 7679}",,efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5,,"{""id"":130263,""time"":""2025-03-21t01:17:24.944z"",""cost"":1.2825406,""period_start"":""2025-03-21t01:17:24.943z"",""period_end"":""2025-03-22t01:17:48.451z"",""cost_per_hour"":0.053424656,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":750,""externalip"":true,""spendlimit"":{""hours"":168,""dollars"":10,""enabled"":true},""machinetype"":""c2-standard-60"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":7679},""invoice_id"":null,""project_id"":""efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5"",""notes"":null}",-1.444685052,c2-standard-60,7679,750
